Class1,Predicate,Class2
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:998353
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:203423
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:212498
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:998813
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:998817
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:124372
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:186831
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:55070
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:999642
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1541818
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:703253
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:629714
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:51590
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:98041
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1521033
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:4556
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:60148
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:65159
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:65222
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:144561
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1045112
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1045068
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:65200
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1045640
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1045052
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:294338
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:890417
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1207070
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046303
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046319
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046323
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:195566
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046370
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046392
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1337068
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1238961
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:351195
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046725
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046726
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:54031
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:72049
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:534936
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:535013
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:43280
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:57971
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:535152
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046856
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046890
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046903
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046910
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:708419
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046916
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:768140
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046924
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:257018
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1046929
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:743724
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:743725
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:29294
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:142187
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:67810
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:67818
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:74223
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1047167
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1511874
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1048509
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:443637
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1110387
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1048550
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1048616
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:550449
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1048757
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:38946
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:378081
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1049335
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1049334
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:85823
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1049784
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:112376
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1050067
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:584885
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:545398
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1050344
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:371467
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:6397
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:27896
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:474772
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1051374
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:26495
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:52854
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:998014
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1036719
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:546547
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1051634
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1462430
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1052070
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:421922
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1052818
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1052864
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:300418
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1053258
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1053266
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:610306
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:230723
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:222546
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:152737
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:281247
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:574559
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1054389
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:366590
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1390
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:680277
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1054398
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:332297
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:483015
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:690621
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1055546
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1055547
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:465218
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1088909
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1133971
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:115389
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1134132
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:718190
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:299374
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1334117
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:76038
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1134490
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:64446
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:402649
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:77583
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:457083
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:118203
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1136792
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1648002
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:43846
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1136920
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1136919
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:32263
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:667112
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:747074
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:527198
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1137173
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:115623
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1137960
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:695999
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1137846
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1334480
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:132217
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1139994
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1140588
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:442040
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1141350
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:529923
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:1141603
http://bio2rdf.org/taxonomy_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/taxonomy:303536
